filename,label,feature_0,feature_1,...,feature_N
000_0001.png,0,0.144815,0.00739405,0.0133454,0.0171326,0,0.0182146,0.000721371,0.0037872,0.00432822,0,0.00396754,0.000180343,0.000541028,0,0,0.000360685,0,0,0,0,0,0,0,0,0,0.29468,0.00216411,0.00234445,0.0025248,0,0.17349,0.00360685,0.00288548,0,0,0.0037872,0,0.000180343,0,0,0.00180343,0,0,0,0,0,0,0,0,0,0.544995,0.0110009,0.000901713,0.0025248,0,1,0.00234445,0,0.00504959,0,0.019477,0,0,0.0037872,0,0.037872,0,0,0.00342651,0,0.0302976,0,0,0,0,0.219116,0.00198377,0.000360685,0.00901713,0,0.0804328,0,0,0.00468891,0,0.210821,0,0,0.00180343,0,0.161046,0,0,0.0115419,0,0.00324617,0,0,0.00631199,0,0.0174932,0,0,0,0,0.000541028,0,0,0,0,0,0,0,0,0,0,0,0,0.000901713,0,0,0,0,0,0
000_0002.png,0,0.151406,0.016943,0.0171834,0.00961307,0,0.00961307,0.00180245,0.00168229,0.00216294,0,0.00300409,0,0,0,0,0.000480654,0,0,0,0,0,0,0,0,0,0.012497,0.00276376,0.000600817,0.00156212,0,0.217976,0.00745013,0.000600817,0,0,0.00372507,0.000120163,0,0,0,0.00745013,0,0,0.000841144,0,0.00564768,0,0,0,0,0.657895,0.00504686,0.000841144,0.0122567,0,1,0.00036049,0,0.00432588,0,0.0751021,0,0,0.011055,0,0.155251,0,0,0.0162221,0,0.0734199,0,0,0.0167027,0,0.0523913,0.000480654,0.0355684,0.074982,0,0.0310022,0,0,0.026436,0,0.130497,0,0,0.0164624,0,0.0283586,0,0,0.0693343,0,0,0,0,0.0140591,0,0.00949291,0.000600817,0.00036049,0,0,0.000240327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000_0003.png,0,0.144239,0.0238607,0.0169819,0.00709372,0,0.0105331,0.00601892,0.000429923,0.00257954,0,0.00107481,0.000214961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659931,0.00881341,0.000214961,0,0,0.156707,0.00257954,0,0.000429923,0,0.00322442,0,0,0.00257954,0,0.00730868,0,0,0.00171969,0,0.00816853,0,0,0,0,0.712167,0.0144024,0.00322442,0.0240757,0,1,0,0,0.00902838,0,0.194755,0,0,0.0206363,0,0.163586,0,0,0.0432072,0,0.061264,0,0,0.0202064,0,0.0677128,0.00472915,0.264832,0.113285,0,0.0163371,0,0,0.033319,0,0.010963,0,0,0.0195615,0,0.000214961,0,0,0.0550301,0,0,0,0,0.00859845,0,0.0131126,0.0107481,0.000859845,0,0,0.000214961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000_0004.png,0,0.821272,0.733004,0.120614,0.0104167,0,0.240132,0.350877,0.00548246,0.00219298,0,0.0416667,0.029057,0.00219298,0,0,0.00219298,0,0,0,0,0,0,0,0,0,0.555921,0.339364,0.0899123,0.0131579,0,0.108004,0.0191886,0.0109649,0.00164474,0,0.0186404,0.00164474,0.00109649,0,0,0.00164474,0,0,0,0,0,0,0,0,0,0.249452,0.0570175,0.00986842,0.00767544,0,0.105263,0.0060307,0.00109649,0.00109649,0,0.0060307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290022,0.0433114,0.00219298,0.00109649,0,0.126645,0.0120614,0.000548246,0.00109649,0,0.00986842,0,0,0.000548246,0,0.0164474,0,0,0.000548246,0,0.0274123,0,0,0,0,1,0.0482456,0.00274123,0.00219298,0,0.0740132,0,0,0.00986842,0,0.0767544,0,0,0.0230263,0,0.519189,0,0,0.00767544,0,0.374452,0,0,0,0
000_0005.png,0,0.995818,0.811231,0.109916,0.0191159,0,0.313023,0.292712,0.00119474,0.00238949,0,0.0412186,0.0340502,0,0,0,0.000597372,0,0,0,0,0,0,0,0,0,0.578853,0.317204,0.0531661,0.0125448,0,0.216248,0.0232975,0.00238949,0.00776583,0,0.0125448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221625,0.0758662,0.00179211,0.00358423,0,0.202509,0.0041816,0,0.000597372,0,0.00238949,0,0,0,0,0.00119474,0,0,0.000597372,0,0.00119474,0,0,0,0,0.428913,0.0483871,0.00238949,0.00358423,0,0.201314,0.000597372,0,0,0,0.0334528,0,0,0,0,0.0442055,0,0,0,0,0.130824,0,0,0,0,1,0.0489845,0.00179211,0.00238949,0,0.0764636,0,0,0,0,0.0609319,0,0,0,0,0.428913,0,0,0,0,0.437873,0,0,0,0
000_0006.png,0,1,0.849645,0.153636,0.0251504,0,0.286495,0.434664,0.00546747,0.00382723,0,0.0344451,0.0459267,0.000546747,0.000546747,0,0.00109349,0,0,0,0,0,0,0,0,0,0.579005,0.306178,0.101148,0.0185894,0,0.135593,0.0142154,0.00273373,0.00382723,0,0.00874795,0,0,0.000546747,0,0,0,0,0,0,0,0,0,0,0,0.224166,0.0738108,0.00492072,0.00546747,0,0.150902,0.00437397,0,0.00109349,0,0.000546747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405139,0.0399125,0.000546747,0.00328048,0,0.166758,0,0,0.00109349,0,0.0306178,0,0,0,0,0.0273373,0,0,0,0,0.103335,0,0,0,0,0.930016,0.0464735,0.00218699,0.00218699,0,0.0672499,0,0,0.000546747,0,0.0749043,0,0,0,0,0.426463,0,0,0,0,0.457627,0,0,0,0
000_0007.png,0,1,0.791842,0.161744,0.0140647,0,0.293952,0.376465,0.00187529,0.00515706,0,0.0384435,0.0520394,0,0.000937646,0,0.00234412,0.000468823,0,0,0,0,0,0,0,0,0.548523,0.249883,0.102672,0.0206282,0,0.139709,0.00656353,0.00187529,0.00562588,0,0.00375059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232068,0.0590717,0.00515706,0.0060947,0,0.152368,0.00140647,0,0.00187529,0,0.000937646,0,0,0,0,0.000468823,0,0,0,0,0.000468823,0,0,0,0,0.394749,0.0360994,0.00187529,0.00656353,0,0.134083,0,0,0,0,0.0337553,0,0,0,0,0.0332864,0,0,0.000468823,0,0.122832,0,0,0,0,0.818097,0.0332864,0.000937646,0.00187529,0,0.0501641,0,0,0,0,0.0614158,0,0,0,0,0.331927,0,0,0,0,0.447726,0,0,0,0
000_0008.png,0,0.713772,0.82994,0.14012,0.051497,0,0.661078,1,0.00359281,0.0275449,0,0.0586826,0.0359281,0,0.0131737,0,0,0,0,0.00239521,0,0,0,0,0,0,0.136527,0.091018,0.136527,0.0502994,0,0.0694611,0.00958084,0,0.0155689,0,0.0275449,0.00239521,0,0.00598802,0,0,0,0,0,0,0,0,0,0,0,0.0550898,0.0251497,0.011976,0.0191617,0,0.0335329,0,0,0.0107784,0,0.00838323,0,0,0.00359281,0,0,0,0,0,0,0,0,0,0,0,0.106587,0.0155689,0.0011976,0.0251497,0,0.0371257,0,0,0.0143713,0,0.0275449,0,0,0.00958084,0,0.0107784,0,0,0.00239521,0,0.011976,0,0,0,0,0.850299,0.0251497,0.00718563,0.011976,0,0.0778443,0,0,0.00958084,0,0.100599,0,0,0.0143713,0,0.488623,0,0,0.00718563,0,0.257485,0,0,0,0
000_0008_j.png,0,0.0396275,0.0861845,0.0229537,0.00952793,0,0.051754,0.373755,0.0140754,0.00974448,0,0.022304,0.157644,0.0034647,0.0116934,0,0.0127761,0.0298831,0.000216544,0.00476397,0,0.00324816,0.00259853,0,0.000216544,0,0.0435253,0.197488,0.0363794,0.0145084,0,0.0138588,0.049372,0.00173235,0.00238198,0,0.0277176,0.00519706,0,0.00844521,0,0.0181897,0.00606323,0,0.00627977,0,0.00433088,0.000433088,0,0.0019489,0,0.12408,1,0.0413599,0.0210048,0,0.0257687,0.0326981,0,0.00433088,0,0.0599827,0.00389779,0,0.0227371,0,0.107622,0.00151581,0,0.0801213,0,0.0326981,0,0,0.0374621,0,0.173452,0.237549,0.116068,0.0699437,0,0.0796882,0.0186228,0,0.0231702,0,0.0508878,0.0108272,0,0.0177566,0,0.0786055,0.00996102,0,0.0357298,0,0.00627977,0,0,0.00519706,0,0.0326981,0.0088783,0.000649632,0.00866176,0,0.0731919,0.00324816,0,0.0108272,0,0.0251191,0,0,0.00238198,0,0.00649632,0.000649632,0,0.00129926,0,0,0,0,0,0
000_0009.png,0,0.656404,0.697044,0.141626,0.0283251,0,0.816502,1,0.0381773,0.0270936,0,0.17734,0.0418719,0.00862069,0.00738916,0,0.0184729,0,0.00123153,0.00369458,0,0.00369458,0,0,0,0,0.163793,0.0480296,0.0997537,0.0320197,0,0.0800493,0.0270936,0.0160099,0.0135468,0,0.0603448,0.00615764,0.00985222,0.00123153,0,0.0172414,0,0,0.00123153,0,0.00492611,0,0,0,0,0.0394089,0.0184729,0.0110837,0.00985222,0,0.0197044,0.00492611,0.00492611,0.00862069,0,0.0431034,0.00123153,0.00369458,0.00123153,0,0.00123153,0,0.00492611,0,0,0,0,0,0,0,0.1133,0.0110837,0.00369458,0.00615764,0,0.0615764,0.00492611,0.00369458,0.0135468,0,0.0886699,0.00369458,0.0172414,0.0172414,0,0.020936,0,0,0.0110837,0,0.0394089,0,0,0.00246305,0,0.780788,0.0591133,0.00369458,0.0246305,0,0.070197,0.00369458,0,0.0283251,0,0.0591133,0,0,0.0578818,0,0.383005,0,0,0.0640394,0,0.302956,0,0,0.00615764,0
